<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>;<OPENINT>
@Si;1;20260309;222900;77759;77766;77705;77710;588;0
@Si;1;20260309;223000;77713;77763;77703;77763;504;0
@Si;1;20260309;223100;77763;77800;77763;77791;364;0
@Si;1;20260309;223200;77792;77809;77770;77803;313;0
@Si;1;20260309;223300;77797;77847;77797;77836;710;0
@Si;1;20260309;223400;77842;77861;77838;77855;688;0
@Si;1;20260309;223500;77855;77888;77851;77887;1022;0
@Si;1;20260309;223600;77882;77887;77825;77825;1282;0
@Si;1;20260309;223700;77826;77881;77826;77850;717;0
@Si;1;20260309;223800;77850;77875;77850;77872;354;0
@Si;1;20260309;223900;77872;77906;77872;77906;356;0
@Si;1;20260309;224000;77906;77993;77905;77990;4297;0
@Si;1;20260309;224100;77987;78024;77974;77999;2461;0
@Si;1;20260309;224200;77988;78007;77966;77966;607;0
@Si;1;20260309;224300;77971;77983;77959;77965;448;0
@Si;1;20260309;224400;77965;77970;77954;77966;224;0
@Si;1;20260309;224500;77968;78000;77968;78000;668;0
@Si;1;20260309;224600;77998;78011;77983;77985;925;0
@Si;1;20260309;224700;77989;77991;77982;77986;90;0
@Si;1;20260309;224800;77981;77986;77955;77957;203;0
@Si;1;20260309;224900;77956;77971;77933;77971;494;0
@Si;1;20260309;225000;77969;78018;77959;78016;455;0
@Si;1;20260309;225100;78013;78039;77964;77978;951;0
@Si;1;20260309;225200;77980;77986;77976;77976;71;0
@Si;1;20260309;225300;77981;78001;77981;77990;142;0
@Si;1;20260309;225400;77990;77991;77990;77990;104;0
@Si;1;20260309;225500;77994;78014;77994;78013;129;0
@Si;1;20260309;225600;78012;78032;78011;78021;278;0
@Si;1;20260309;225700;78026;78040;78026;78030;345;0
@Si;1;20260309;225800;78036;78036;78026;78027;238;0
@Si;1;20260309;225900;78028;78036;78014;78027;283;0
@Si;1;20260309;230000;78027;78028;77994;78012;377;0
@Si;1;20260309;230100;78010;78010;77986;78003;139;0
@Si;1;20260309;230200;77999;78025;77982;77995;742;0
@Si;1;20260309;230300;78001;78015;78000;78013;294;0
@Si;1;20260309;230400;78013;78013;77995;77995;119;0
@Si;1;20260309;230500;77995;77995;77956;77972;367;0
@Si;1;20260309;230600;77978;77981;77960;77981;210;0
@Si;1;20260309;230700;77978;77996;77968;77987;203;0
@Si;1;20260309;230800;77986;77987;77983;77983;50;0
@Si;1;20260309;230900;77987;77994;77983;77994;39;0
@Si;1;20260309;231000;77992;78003;77991;78003;111;0
@Si;1;20260309;231100;78004;78004;77999;78000;31;0
@Si;1;20260309;231200;78005;78017;78005;78005;221;0
@Si;1;20260309;231300;78006;78019;78006;78012;51;0
@Si;1;20260309;231400;78019;78027;78009;78020;92;0
@Si;1;20260309;231500;78021;78054;78021;78048;347;0
@Si;1;20260309;231600;78041;78047;78026;78028;164;0
@Si;1;20260309;231700;78026;78037;78025;78033;91;0
@Si;1;20260309;231800;78025;78030;78016;78016;50;0
@Si;1;20260309;231900;78024;78025;77993;77993;178;0
@Si;1;20260309;232000;77993;78000;77987;78000;204;0
@Si;1;20260309;232100;77998;78000;77998;77998;41;0
@Si;1;20260309;232200;77997;77997;77993;77993;26;0
@Si;1;20260309;232300;77996;78000;77994;77995;137;0
@Si;1;20260309;232400;77995;78025;77992;78025;265;0
@Si;1;20260309;232500;78018;78018;78002;78003;25;0
@Si;1;20260309;232600;78004;78008;78002;78002;105;0
@Si;1;20260309;232700;78003;78016;77996;77996;184;0
@Si;1;20260309;232800;77999;78009;77999;78009;36;0
@Si;1;20260309;232900;78005;78025;78005;78025;146;0
@Si;1;20260309;233000;78032;78038;78022;78028;120;0
@Si;1;20260309;233100;78023;78026;78016;78019;90;0
@Si;1;20260309;233200;78024;78038;78022;78038;83;0
@Si;1;20260309;233300;78038;78049;78038;78047;110;0
@Si;1;20260309;233400;78046;78048;78033;78048;134;0
@Si;1;20260309;233500;78048;78057;78047;78057;337;0
@Si;1;20260309;233600;78057;78098;78056;78085;428;0
@Si;1;20260309;233700;78086;78087;78060;78066;610;0
@Si;1;20260309;233800;78066;78090;78066;78090;405;0
@Si;1;20260309;233900;78083;78111;78083;78105;641;0
@Si;1;20260309;234000;78105;78140;78105;78114;597;0
@Si;1;20260309;234100;78112;78122;78102;78102;187;0
@Si;1;20260309;234200;78102;78133;78086;78117;282;0
@Si;1;20260309;234300;78116;78136;78050;78050;500;0
@Si;1;20260309;234400;78050;78078;78047;78050;146;0
@Si;1;20260309;234500;78050;78080;78040;78040;225;0
@Si;1;20260309;234600;78040;78070;78033;78033;237;0
@Si;1;20260309;234700;78052;78133;78052;78085;431;0
@Si;1;20260309;234800;78085;78113;78031;78088;521;0
@Si;1;20260309;234900;78090;78093;78040;78090;276;0
@Si;1;20260310;085900;79319;79319;79285;79285;4;0
@Si;1;20260310;090000;79259;79290;79183;79231;167;0
@Si;1;20260310;090100;79231;79236;79164;79164;354;0
@Si;1;20260310;090200;79171;79171;79118;79150;342;0
@Si;1;20260310;090300;79158;79200;79158;79175;89;0
@Si;1;20260310;090400;79171;79173;79145;79154;75;0
@Si;1;20260310;090500;79145;79148;79137;79143;94;0
@Si;1;20260310;090600;79138;79140;79119;79121;119;0
@Si;1;20260310;090700;79118;79123;79112;79113;33;0
@Si;1;20260310;090800;79129;79167;79126;79150;92;0
@Si;1;20260310;090900;79152;79173;79145;79172;26;0
@Si;1;20260310;091000;79166;79195;79165;79179;41;0
@Si;1;20260310;091100;79176;79182;79133;79140;48;0
@Si;1;20260310;091200;79149;79166;79142;79162;16;0
@Si;1;20260310;091300;79173;79181;79170;79181;11;0
@Si;1;20260310;091400;79181;79183;79164;79164;64;0
@Si;1;20260310;091500;79176;79184;79176;79184;48;0
@Si;1;20260310;091600;79194;79229;79193;79223;45;0
@Si;1;20260310;091700;79205;79218;79197;79218;66;0
@Si;1;20260310;091800;79223;79277;79223;79269;61;0
@Si;1;20260310;091900;79274;79373;79274;79293;138;0
@Si;1;20260310;092000;79338;79363;79321;79343;107;0
@Si;1;20260310;092100;79380;79397;79350;79369;148;0
@Si;1;20260310;092200;79370;79372;79345;79345;75;0
@Si;1;20260310;092300;79347;79386;79310;79385;57;0
@Si;1;20260310;092400;79385;79390;79371;79388;105;0
@Si;1;20260310;092500;79393;79438;79374;79437;257;0
@Si;1;20260310;092600;79445;79459;79390;79459;152;0
@Si;1;20260310;092700;79457;79498;79453;79496;151;0
@Si;1;20260310;092800;79476;79499;79474;79495;93;0
@Si;1;20260310;092900;79494;79515;79477;79500;632;0
@Si;1;20260310;093000;79500;79514;79469;79512;197;0
@Si;1;20260310;093100;79509;79523;79487;79498;152;0
@Si;1;20260310;093200;79498;79513;79493;79502;105;0
@Si;1;20260310;093300;79506;79515;79496;79497;139;0
@Si;1;20260310;093400;79497;79503;79483;79493;70;0
@Si;1;20260310;093500;79493;79512;79475;79512;494;0
@Si;1;20260310;093600;79514;79514;79484;79484;13;0
@Si;1;20260310;093700;79485;79485;79475;79475;61;0
@Si;1;20260310;093800;79480;79500;79480;79482;313;0
@Si;1;20260310;093900;79481;79487;79462;79462;114;0
@Si;1;20260310;094000;79459;79478;79456;79478;65;0
@Si;1;20260310;094100;79486;79515;79485;79515;237;0
@Si;1;20260310;094200;79507;79515;79502;79502;19;0
@Si;1;20260310;094300;79506;79515;79478;79478;49;0
@Si;1;20260310;094400;79488;79502;79488;79495;13;0
@Si;1;20260310;094500;79489;79498;79489;79491;11;0
@Si;1;20260310;094600;79489;79489;79461;79485;129;0
@Si;1;20260310;094700;79497;79499;79486;79491;27;0
@Si;1;20260310;094800;79491;79495;79485;79487;54;0
@Si;1;20260310;094900;79491;79497;79487;79487;179;0
@Si;1;20260310;095000;79490;79501;79487;79495;73;0
@Si;1;20260310;095100;79494;79494;79485;79485;90;0
@Si;1;20260310;095200;79485;79553;79485;79525;577;0
@Si;1;20260310;095300;79516;79538;79504;79532;15;0
@Si;1;20260310;095400;79532;79532;79501;79501;36;0
@Si;1;20260310;095500;79512;79512;79493;79508;13;0
@Si;1;20260310;095600;79508;79522;79489;79489;109;0
@Si;1;20260310;095700;79496;79503;79488;79488;32;0
@Si;1;20260310;095800;79492;79518;79489;79518;100;0
@Si;1;20260310;095900;79508;79533;79485;79488;333;0
@Si;1;20260310;100000;79490;79520;79383;79412;279;0
@Si;1;20260310;100100;79396;79501;79380;79452;530;0
@Si;1;20260310;100200;79452;79509;79435;79469;408;0
@Si;1;20260310;100300;79468;79484;79403;79403;346;0
@Si;1;20260310;100400;79421;79567;79421;79550;220;0
@Si;1;20260310;100500;79550;79616;79530;79530;485;0
@Si;1;20260310;100600;79522;79572;79521;79540;277;0
@Si;1;20260310;100700;79537;79639;79536;79572;791;0
@Si;1;20260310;100800;79575;79650;79575;79627;693;0
@Si;1;20260310;100900;79626;79669;79609;79610;1145;0
@Si;1;20260310;101000;79610;79677;79601;79612;1095;0
@Si;1;20260310;101100;79616;79640;79609;79621;605;0
@Si;1;20260310;101200;79625;79642;79609;79640;644;0
@Si;1;20260310;101300;79640;79650;79524;79563;1403;0
@Si;1;20260310;101400;79566;79594;79507;79540;870;0
@Si;1;20260310;101500;79558;79579;79442;79487;1234;0
@Si;1;20260310;101600;79487;79569;79473;79551;560;0
@Si;1;20260310;101700;79558;79569;79503;79510;866;0
@Si;1;20260310;101800;79521;79531;79480;79496;914;0
@Si;1;20260310;101900;79500;79600;79499;79596;1323;0
@Si;1;20260310;102000;79600;79620;79586;79590;1054;0
@Si;1;20260310;102100;79590;79645;79589;79633;935;0
@Si;1;20260310;102200;79633;79645;79612;79623;579;0
@Si;1;20260310;102300;79627;79645;79580;79580;599;0
@Si;1;20260310;102400;79585;79597;79545;79569;625;0
@Si;1;20260310;102500;79563;79630;79546;79630;610;0
@Si;1;20260310;102600;79627;79666;79614;79641;689;0
@Si;1;20260310;102700;79641;79680;79612;79614;576;0
@Si;1;20260310;102800;79614;79700;79614;79676;1198;0
@Si;1;20260310;102900;79676;79737;79676;79717;848;0
@Si;1;20260310;103000;79713;79777;79709;79777;812;0
@Si;1;20260310;103100;79769;79802;79741;79742;1075;0
@Si;1;20260310;103200;79744;79781;79720;79729;853;0
@Si;1;20260310;103300;79729;79762;79715;79720;1188;0
@Si;1;20260310;103400;79720;79746;79715;79716;1068;0
@Si;1;20260310;103500;79729;79740;79715;79715;3298;0
@Si;1;20260310;103600;79715;79718;79684;79698;3302;0
@Si;1;20260310;103700;79698;79700;79633;79634;1627;0
@Si;1;20260310;103800;79634;79698;79632;79654;1845;0
@Si;1;20260310;103900;79655;79679;79278;79632;3135;0
@Si;1;20260310;104000;79632;79676;79613;79657;1027;0
@Si;1;20260310;104100;79660;79676;79640;79649;573;0
@Si;1;20260310;104200;79649;79669;79648;79651;580;0
@Si;1;20260310;104300;79651;79660;79649;79656;646;0
@Si;1;20260310;104400;79656;79660;79647;79647;1277;0
@Si;1;20260310;104500;79648;79649;79614;79623;6510;0
@Si;1;20260310;104600;79624;79650;79622;79647;905;0
@Si;1;20260310;104700;79647;79659;79614;79624;1374;0
@Si;1;20260310;104800;79629;79662;79627;79660;581;0
@Si;1;20260310;104900;79662;79669;79655;79667;536;0
@Si;1;20260310;105000;79667;79669;79636;79667;1645;0
@Si;1;20260310;105100;79667;79684;79661;79677;1331;0
@Si;1;20260310;105200;79678;79715;79674;79704;2301;0
@Si;1;20260310;105300;79705;79713;79664;79680;1333;0
@Si;1;20260310;105400;79680;79713;79660;79663;2047;0
@Si;1;20260310;105500;79663;79671;79644;79648;1041;0
@Si;1;20260310;105600;79648;79671;79628;79637;2137;0
@Si;1;20260310;105700;79638;79663;79637;79650;2999;0
@Si;1;20260310;105800;79649;79669;79642;79650;2220;0
@Si;1;20260310;105900;79645;79659;79623;79631;1318;0
@Si;1;20260310;110000;79635;79646;79619;79642;1317;0
@Si;1;20260310;110100;79640;79665;79604;79619;1894;0
@Si;1;20260310;110200;79613;79619;79598;79602;773;0
@Si;1;20260310;110300;79598;79609;79534;79550;1479;0
@Si;1;20260310;110400;79544;79601;79544;79583;977;0
@Si;1;20260310;110500;79582;79649;79578;79647;1647;0
@Si;1;20260310;110600;79648;79655;79572;79633;1278;0
@Si;1;20260310;110700;79626;79632;79566;79566;731;0
@Si;1;20260310;110800;79561;79589;79543;79560;644;0
@Si;1;20260310;110900;79559;79567;79535;79545;1143;0
@Si;1;20260310;111000;79540;79607;79540;79570;2543;0
@Si;1;20260310;111100;79570;79589;79545;79547;827;0
@Si;1;20260310;111200;79552;79620;79534;79598;1628;0
@Si;1;20260310;111300;79601;79630;79590;79603;2582;0
@Si;1;20260310;111400;79603;79603;79543;79561;1466;0
@Si;1;20260310;111500;79561;79590;79558;79572;983;0
@Si;1;20260310;111600;79573;79582;79555;79565;774;0
@Si;1;20260310;111700;79565;79629;79562;79582;2094;0
@Si;1;20260310;111800;79580;79621;79559;79587;2458;0
@Si;1;20260310;111900;79590;79598;79581;79586;826;0
@Si;1;20260310;112000;79593;79599;79578;79583;747;0
@Si;1;20260310;112100;79585;79588;79572;79583;571;0
@Si;1;20260310;112200;79583;79600;79550;79557;910;0
@Si;1;20260310;112300;79560;79575;79555;79564;728;0
@Si;1;20260310;112400;79573;79583;79564;79564;493;0
@Si;1;20260310;112500;79572;79590;79551;79551;1631;0
@Si;1;20260310;112600;79551;79586;79545;79545;1662;0
@Si;1;20260310;112700;79553;79558;79518;79540;878;0
@Si;1;20260310;112800;79542;79558;79520;79520;991;0
@Si;1;20260310;112900;79522;79530;79478;79478;866;0
@Si;1;20260310;113000;79490;79538;79483;79504;718;0
@Si;1;20260310;113100;79505;79515;79470;79481;1451;0
@Si;1;20260310;113200;79485;79492;79455;79484;2401;0
@Si;1;20260310;113300;79485;79519;79480;79500;870;0
@Si;1;20260310;113400;79496;79517;79490;79510;791;0
@Si;1;20260310;113500;79512;79546;79478;79485;7690;0
@Si;1;20260310;113600;79485;79494;79458;79471;4238;0
@Si;1;20260310;113700;79473;79506;79445;79486;5593;0
@Si;1;20260310;113800;79487;79539;79487;79511;5642;0
@Si;1;20260310;113900;79506;79542;79486;79507;5137;0
@Si;1;20260310;114000;79506;79522;79501;79507;3565;0
@Si;1;20260310;114100;79507;79510;79500;79500;4345;0
@Si;1;20260310;114200;79501;79507;79471;79471;6151;0
@Si;1;20260310;114300;79471;79485;79442;79443;4290;0
@Si;1;20260310;114400;79443;79445;79421;79424;4134;0
@Si;1;20260310;114500;79429;79457;79427;79437;3558;0
@Si;1;20260310;114600;79437;79575;79413;79528;33864;0
@Si;1;20260310;114700;79530;79537;79464;79465;4441;0
@Si;1;20260310;114800;79466;79593;79459;79518;4941;0
@Si;1;20260310;114900;79525;79546;79476;79482;4006;0
@Si;1;20260310;115000;79482;79527;79475;79496;4181;0
@Si;1;20260310;115100;79496;79582;79493;79570;1304;0
@Si;1;20260310;115200;79572;79573;79551;79558;631;0
@Si;1;20260310;115300;79558;79599;79553;79588;813;0
@Si;1;20260310;115400;79583;79624;79582;79610;902;0
@Si;1;20260310;115500;79615;79672;79615;79669;2830;0
@Si;1;20260310;115600;79663;79725;79663;79705;1157;0
@Si;1;20260310;115700;79705;79708;79655;79683;1020;0
@Si;1;20260310;115800;79693;79749;79687;79725;866;0
@Si;1;20260310;115900;79726;79754;79714;79738;900;0
@Si;1;20260310;120000;79739;79759;79705;79728;925;0
@Si;1;20260310;120100;79731;79778;79725;79729;590;0
@Si;1;20260310;120200;79741;79773;79739;79750;5614;0
@Si;1;20260310;120300;79750;79756;79729;79749;1265;0
@Si;1;20260310;120400;79749;79758;79730;79741;583;0
@Si;1;20260310;120500;79741;79757;79733;79734;1797;0
@Si;1;20260310;120600;79732;79737;79721;79721;939;0
@Si;1;20260310;120700;79722;79730;79684;79684;1148;0
@Si;1;20260310;120800;79687;79712;79676;79705;865;0
@Si;1;20260310;120900;79705;79705;79670;79678;697;0
@Si;1;20260310;121000;79682;79695;79669;79669;1336;0
@Si;1;20260310;121100;79672;79679;79663;79663;666;0
@Si;1;20260310;121200;79660;79664;79645;79645;777;0
@Si;1;20260310;121300;79645;79700;79645;79677;670;0
@Si;1;20260310;121400;79675;79691;79669;79672;693;0
@Si;1;20260310;121500;79673;79728;79672;79722;712;0
@Si;1;20260310;121600;79723;79750;79719;79739;2036;0
@Si;1;20260310;121700;79737;79750;79690;79728;1670;0
@Si;1;20260310;121800;79721;79736;79693;79699;1006;0
@Si;1;20260310;121900;79699;79716;79672;79685;3676;0
@Si;1;20260310;122000;79699;79730;79688;79721;1305;0
@Si;1;20260310;122100;79724;79729;79708;79708;611;0
@Si;1;20260310;122200;79710;79719;79694;79711;732;0
@Si;1;20260310;122300;79714;79714;79705;79705;1766;0
@Si;1;20260310;122400;79705;79711;79705;79705;2376;0
@Si;1;20260310;122500;79706;79715;79689;79689;1881;0
@Si;1;20260310;122600;79692;79712;79680;79693;1207;0
@Si;1;20260310;122700;79697;79701;79684;79696;701;0
@Si;1;20260310;122800;79692;79697;79690;79693;514;0
@Si;1;20260310;122900;79693;79699;79664;79669;995;0
@Si;1;20260310;123000;79669;79676;79644;79644;1824;0
@Si;1;20260310;123100;79656;79662;79630;79643;2141;0
@Si;1;20260310;123200;79646;79670;79642;79668;872;0
@Si;1;20260310;123300;79674;79689;79672;79689;924;0
@Si;1;20260310;123400;79688;79696;79667;79675;1800;0
@Si;1;20260310;123500;79674;79690;79669;79684;2086;0
@Si;1;20260310;123600;79688;79699;79668;79674;1908;0
@Si;1;20260310;123700;79674;79679;79616;79619;3782;0
@Si;1;20260310;123800;79616;79630;79593;79600;3001;0
@Si;1;20260310;123900;79598;79600;79590;79598;2598;0
@Si;1;20260310;124000;79599;79616;79596;79600;2205;0
@Si;1;20260310;124100;79599;79600;79577;79577;2958;0
@Si;1;20260310;124200;79579;79600;79555;79586;2390;0
@Si;1;20260310;124300;79587;79587;79484;79494;8046;0
@Si;1;20260310;124400;79496;79507;79468;79489;5061;0
@Si;1;20260310;124500;79490;79508;79445;79472;15704;0
@Si;1;20260310;124600;79473;79473;79425;79450;14319;0
@Si;1;20260310;124700;79448;79463;79429;79443;11153;0
@Si;1;20260310;124800;79441;79457;79412;79454;8258;0
@Si;1;20260310;124900;79452;79502;79412;79502;9436;0
@Si;1;20260310;125000;79489;79502;79439;79450;2627;0
@Si;1;20260310;125100;79449;79450;79438;79441;1699;0
@Si;1;20260310;125200;79440;79449;79420;79441;1170;0
@Si;1;20260310;125300;79437;79450;79424;79430;1180;0
@Si;1;20260310;125400;79434;79450;79430;79441;664;0
@Si;1;20260310;125500;79441;79450;79437;79444;1487;0
@Si;1;20260310;125600;79442;79450;79434;79436;1550;0
@Si;1;20260310;125700;79435;79470;79433;79470;2847;0
@Si;1;20260310;125800;79469;79470;79433;79444;5575;0
@Si;1;20260310;125900;79444;79450;79416;79427;874;0
@Si;1;20260310;130000;79426;79450;79417;79449;975;0
@Si;1;20260310;130100;79448;79450;79437;79448;1265;0
@Si;1;20260310;130200;79448;79450;79441;79442;1106;0
@Si;1;20260310;130300;79445;79450;79433;79448;1312;0
@Si;1;20260310;130400;79448;79462;79435;79450;1336;0
@Si;1;20260310;130500;79461;79469;79443;79450;1601;0
@Si;1;20260310;130600;79450;79450;79445;79449;2465;0
@Si;1;20260310;130700;79449;79450;79393;79409;2486;0
@Si;1;20260310;130800;79409;79467;79405;79464;756;0
@Si;1;20260310;130900;79465;79499;79459;79491;962;0
@Si;1;20260310;131000;79493;79511;79488;79496;743;0
@Si;1;20260310;131100;79502;79574;79502;79561;852;0
@Si;1;20260310;131200;79561;79584;79551;79583;1066;0
@Si;1;20260310;131300;79583;79608;79583;79606;1727;0
@Si;1;20260310;131400;79606;79627;79583;79590;1501;0
@Si;1;20260310;131500;79590;79600;79565;79579;1956;0
@Si;1;20260310;131600;79576;79590;79575;79580;1787;0
@Si;1;20260310;131700;79580;79600;79575;79594;1356;0
@Si;1;20260310;131800;79594;79600;79575;79577;1860;0
@Si;1;20260310;131900;79577;79580;79564;79577;1578;0
@Si;1;20260310;132000;79577;79580;79568;79579;569;0
@Si;1;20260310;132100;79579;79580;79539;79543;715;0
@Si;1;20260310;132200;79549;79573;79544;79550;803;0
@Si;1;20260310;132300;79546;79550;79536;79545;377;0
@Si;1;20260310;132400;79541;79550;79533;79533;1181;0
@Si;1;20260310;132500;79534;79550;79526;79538;593;0
@Si;1;20260310;132600;79539;79549;79529;79542;346;0
@Si;1;20260310;132700;79541;79549;79535;79540;231;0
@Si;1;20260310;132800;79539;79550;79538;79549;557;0
@Si;1;20260310;132900;79549;79550;79541;79550;868;0
@Si;1;20260310;133000;79550;79570;79549;79562;649;0
@Si;1;20260310;133100;79566;79579;79565;79571;360;0
@Si;1;20260310;133200;79571;79580;79567;79576;438;0
@Si;1;20260310;133300;79577;79580;79575;79580;359;0
@Si;1;20260310;133400;79580;79634;79579;79611;2048;0
@Si;1;20260310;133500;79611;79640;79611;79625;150;0
@Si;1;20260310;133600;79627;79648;79627;79646;172;0
@Si;1;20260310;133700;79648;79659;79646;79659;659;0
@Si;1;20260310;133800;79659;79660;79639;79649;1688;0
@Si;1;20260310;133900;79650;79705;79650;79700;1133;0
@Si;1;20260310;134000;79701;79701;79686;79689;1176;0
@Si;1;20260310;134100;79691;79694;79672;79672;737;0
@Si;1;20260310;134200;79674;79681;79653;79653;465;0
@Si;1;20260310;134300;79653;79668;79610;79610;6211;0
@Si;1;20260310;134400;79620;79639;79608;79632;840;0
@Si;1;20260310;134500;79636;79640;79588;79602;1166;0
@Si;1;20260310;134600;79607;79610;79570;79575;467;0
@Si;1;20260310;134700;79574;79596;79569;79581;317;0
@Si;1;20260310;134800;79581;79614;79580;79608;176;0
@Si;1;20260310;134900;79609;79615;79587;79596;288;0
@Si;1;20260310;135000;79600;79616;79592;79600;203;0
@Si;1;20260310;135100;79596;79619;79594;79594;290;0
@Si;1;20260310;135200;79594;79620;79584;79620;601;0
@Si;1;20260310;135300;79619;79620;79606;79614;705;0
@Si;1;20260310;135400;79615;79620;79615;79620;492;0
@Si;1;20260310;135500;79619;79620;79597;79599;1317;0
@Si;1;20260310;135600;79598;79600;79587;79599;641;0
@Si;1;20260310;135700;79599;79600;79584;79587;264;0
@Si;1;20260310;135800;79586;79600;79585;79593;202;0
@Si;1;20260310;135900;79593;79600;79576;79579;723;0
@Si;1;20260310;140500;79596;79600;79555;79555;348;0
@Si;1;20260310;140600;79557;79582;79555;79568;211;0
@Si;1;20260310;140700;79569;79583;79569;79580;147;0
@Si;1;20260310;140800;79580;79600;79580;79595;245;0
@Si;1;20260310;140900;79595;79600;79586;79594;227;0
@Si;1;20260310;141000;79595;79600;79555;79572;264;0
